PumpID,Pump Name,Brand,Review,Rating,City,State,Latitude,Longitude
PB1639,Mohali GreenPump,Reliance,"Eco-friendly branding, average service.",3,Mohali (SAS Nagar),Punjab,30.7041,76.7201
PB1640,Mohali FastLane,IndianOil,Good for quick top-ups.,5,Mohali (SAS Nagar),Punjab,30.7027,76.717
PB1641,Hoshiarpur Central Pump,IndianOil,"Staff helpful, little waiting.",4,Hoshiarpur,Punjab,31.5338,75.9141
PB1642,Hoshiarpur MainRoad,BPCL,Prices okay but slow service.,3,Hoshiarpur,Punjab,31.5312,75.9108
PB1643,Hoshiarpur Express,HPCL,"Noisy area, pumps work fine.",3,Hoshiarpur,Punjab,31.5347,75.9135
PB1644,Hoshiarpur Town Pump,Reliance,Clean forecourt; friendly staff.,4,Hoshiarpur,Punjab,31.532,75.9159
PB1645,Hoshiarpur RapidFill,IndianOil,Quick service; good fuel quality.,5,Hoshiarpur,Punjab,31.5319,75.9122
PB1646,Sangrur Central Fuel,IndianOil,Reliable but small convenience store.,4,Sangrur,Punjab,30.2461,75.8437
PB1647,Sangrur Roadside Pump,BPCL,Rough forecourt; staff ok.,2,Sangrur,Punjab,30.2435,75.8408
PB1648,Sangrur ExpressStop,HPCL,Fast pumps; good for commuters.,4,Sangrur,Punjab,30.247,75.8449
PB1649,Sangrur Highway Pump,Reliance,"Good lighting, safe at night.",5,Sangrur,Punjab,30.2448,75.8462
PB1650,Sangrur Market Pump,IndianOil,Busy market area; long queues on weekends.,3,Sangrur,Punjab,30.2455,75.8424
PB1651,Gurdaspur City Pump,IndianOil,"Well-managed, decent prices.",4,Gurdaspur,Punjab,32.0425,75.407
PB1652,Gurdaspur North Pump,BPCL,Old facility; works fine.,3,Gurdaspur,Punjab,32.0401,75.4043
PB1653,Gurdaspur Highway Stop,HPCL,Great for long-haul drivers.,5,Gurdaspur,Punjab,32.0433,75.4102
PB1654,Gurdaspur QuickFuel,Reliance,"Quick service, small shop.",4,Gurdaspur,Punjab,32.041,75.4085
PB1655,Gurdaspur Central,IndianOil,Crowded at rush hour but reliable.,3,Gurdaspur,Punjab,32.0421,75.4055
PB1656,Moga Town Pump,IndianOil,Friendly attendants; fair prices.,4,Moga,Punjab,30.8178,75.1719
PB1657,Moga Roadside,BPCL,"Needs maintenance, but fuel is okay.",2,Moga,Punjab,30.8154,75.1688
PB1658,Moga ExpressFuel,HPCL,"Clean, efficient service.",5,Moga,Punjab,30.8186,75.1703
PB1659,Moga Central Pump,Reliance,Good location; often busy.,4,Moga,Punjab,30.816,75.1734
PB1660,Moga Junction Pump,IndianOil,Average experience; helpful staff.,3,Moga,Punjab,30.8169,75.172
PB1661,Kapurthala Central Pump,IndianOil,Small but efficient service.,4,Kapurthala,Punjab,31.3796,75.381
PB1662,Kapurthala City Fuel,BPCL,Old machines; fuel okay.,2,Kapurthala,Punjab,31.3771,75.3792
PB1663,Kapurthala Highway Stop,HPCL,Clean toilets; decent shop.,4,Kapurthala,Punjab,31.381,75.3825
PB1664,Kapurthala ExpressFuel,Reliance,"Good staff, fast pumps.",5,Kapurthala,Punjab,31.3802,75.3801
PB1665,Kapurthala Market Pump,IndianOil,"Crowded, but okay overall.",3,Kapurthala,Punjab,31.3787,75.3833
PB1666,Fatehgarh Sahib Fuel Point,BPCL,"Courteous staff, quick fill.",5,Fatehgarh Sahib,Punjab,30.6471,76.3962
PB1667,Fatehgarh Sahib Main Pump,IndianOil,Decent but a bit cramped.,3,Fatehgarh Sahib,Punjab,30.645,76.394
PB1668,Fatehgarh Sahib Highway,HPCL,Good for travelers.,4,Fatehgarh Sahib,Punjab,30.6482,76.3975
PB1669,Fatehgarh Sahib Plaza,Reliance,"Well maintained, safe.",4,Fatehgarh Sahib,Punjab,30.6465,76.3951
PB1670,Fatehgarh Sahib Town Pump,IndianOil,Sometimes crowded.,3,Fatehgarh Sahib,Punjab,30.6443,76.3934
PB1671,Ropar City Fuel,IndianOil,"Good location, neat.",4,Rupnagar (Ropar),Punjab,30.9697,76.5274
PB1672,Ropar Central Pump,BPCL,Limited parking space.,3,Rupnagar (Ropar),Punjab,30.9675,76.5259
PB1673,Ropar Express Fuel,HPCL,Accurate dispensing.,4,Rupnagar (Ropar),Punjab,30.9704,76.5289
PB1674,Ropar Highway Stop,Reliance,Great for long drives.,5,Rupnagar (Ropar),Punjab,30.9682,76.5261
PB1675,Ropar Junction Pump,IndianOil,Average queues.,3,Rupnagar (Ropar),Punjab,30.9691,76.5278
PB1676,Faridkot Central Pump,BPCL,"Quick service, neat.",4,Faridkot,Punjab,30.6762,74.7559
PB1677,Faridkot Highway Fuel,IndianOil,Good fuel quality.,5,Faridkot,Punjab,30.6735,74.7534
PB1678,Faridkot Express Stop,HPCL,Needs better lighting.,3,Faridkot,Punjab,30.6758,74.757
PB1679,Faridkot Market Pump,Reliance,"Convenient, well-staffed.",4,Faridkot,Punjab,30.6746,74.7548
PB1680,Faridkot RapidFuel,IndianOil,Slightly busy in evenings.,3,Faridkot,Punjab,30.6769,74.7563
PB1681,Barnala Town Pump,IndianOil,Decent but crowded.,3,Barnala,Punjab,30.374,75.5479
PB1682,Barnala Main Pump,BPCL,"Polite staff, accurate meters.",5,Barnala,Punjab,30.3724,75.5458
PB1683,Barnala Highway Stop,HPCL,Not very clean; okay fuel.,2,Barnala,Punjab,30.3738,75.5488
PB1684,Barnala Express Fuel,Reliance,Good location for travelers.,4,Barnala,Punjab,30.3751,75.5466
PB1685,Barnala Market Pump,IndianOil,Average experience.,3,Barnala,Punjab,30.3732,75.5472
PB1686,Muktsar City Fuel,BPCL,Quick service; clean area.,4,Sri Muktsar Sahib,Punjab,30.4771,74.5162
PB1687,Muktsar Express Fuel,IndianOil,"Crowded, but staff helpful.",3,Sri Muktsar Sahib,Punjab,30.4748,74.514
PB1688,Muktsar Highway Pump,HPCL,"Spacious, safe at night.",5,Sri Muktsar Sahib,Punjab,30.4765,74.5177
PB1689,Muktsar Central Pump,Reliance,Good maintenance.,4,Sri Muktsar Sahib,Punjab,30.4752,74.5155
PB1690,Muktsar RapidFill,IndianOil,Sometimes slow service.,2,Sri Muktsar Sahib,Punjab,30.4778,74.5168
PB1691,Nawanshahr City Pump,IndianOil,Small but efficient.,4,SBS Nagar (Nawanshahr),Punjab,31.125,76.118
PB1692,Nawanshahr Market Pump,BPCL,"Fair service, no washroom.",3,SBS Nagar (Nawanshahr),Punjab,31.1225,76.1162
PB1693,Nawanshahr Express Fuel,HPCL,Quick filling.,5,SBS Nagar (Nawanshahr),Punjab,31.1242,76.1193
PB1694,Nawanshahr Highway Pump,Reliance,Average service.,3,SBS Nagar (Nawanshahr),Punjab,31.1231,76.1171
PB1695,Nawanshahr Plaza Pump,IndianOil,Good staff.,4,SBS Nagar (Nawanshahr),Punjab,31.1258,76.1187
PB1696,Pathankot Central Pump,IndianOil,"Busy area, decent service.",3,Pathankot,Punjab,32.2749,75.6522
PB1697,Pathankot Express Fuel,BPCL,Good for highway drivers.,4,Pathankot,Punjab,32.2721,75.65
PB1698,Pathankot Junction Pump,HPCL,"Old forecourt, average service.",2,Pathankot,Punjab,32.2738,75.6534
PB1699,Pathankot Highway Stop,Reliance,Neat and safe.,4,Pathankot,Punjab,32.2755,75.651
PB1700,Pathankot Town Pump,IndianOil,"Fuel accurate, queues long.",3,Pathankot,Punjab,32.273,75.6528
PB1701,Mansa Town Pump,BPCL,Clean and friendly staff.,4,Mansa,Punjab,29.9992,75.3937
PB1702,Mansa Main Pump,IndianOil,"Good prices, average crowd.",3,Mansa,Punjab,29.9968,75.3915
PB1703,Mansa Express Fuel,HPCL,Fast service.,5,Mansa,Punjab,29.998,75.3945
PB1704,Mansa Highway Stop,Reliance,"Safe, neat site.",4,Mansa,Punjab,29.9971,75.3923
PB1705,Mansa Central Pump,IndianOil,Sometimes slow.,2,Mansa,Punjab,29.9999,75.3931
PB1706,Firozpur City Pump,IndianOil,Busy; service fine.,3,Firozpur,Punjab,30.925,74.613
PB1707,Firozpur Market Pump,BPCL,"Good staff, no shop.",3,Firozpur,Punjab,30.9228,74.6107
PB1708,Firozpur Highway Stop,HPCL,Great for truckers.,5,Firozpur,Punjab,30.9243,74.6142
PB1709,Firozpur Express Fuel,Reliance,Neat and tidy.,4,Firozpur,Punjab,30.9261,74.6115
PB1710,Firozpur Central Fuel,IndianOil,Slightly crowded.,3,Firozpur,Punjab,30.9235,74.6126
PB1711,Fazilka Town Pump,BPCL,Courteous service.,4,Fazilka,Punjab,30.4061,74.0271
PB1712,Fazilka Central Fuel,IndianOil,Cramped site.,2,Fazilka,Punjab,30.4038,74.0249
PB1713,Fazilka Highway Pump,HPCL,Good for travelers.,4,Fazilka,Punjab,30.405,74.028
PB1714,Fazilka Express Fuel,Reliance,Good lighting.,5,Fazilka,Punjab,30.4041,74.0255
PB1715,Fazilka Market Pump,IndianOil,Slow queues.,3,Fazilka,Punjab,30.4058,74.0267
PB1716,Malerkotla City Fuel,IndianOil,Reliable service.,4,Malerkotla,Punjab,30.5275,75.8879
PB1717,Malerkotla Central Pump,BPCL,"Old machines, still okay.",3,Malerkotla,Punjab,30.5252,75.8855
PB1718,Malerkotla Express Fuel,HPCL,Quick service.,5,Malerkotla,Punjab,30.5266,75.8887
PB1719,Malerkotla Highway Pump,Reliance,Convenient location.,4,Malerkotla,Punjab,30.528,75.8863
PB1720,Malerkotla Town Pump,IndianOil,Average experience.,3,Malerkotla,Punjab,30.526,75.8871
PB1721,Tarn Taran Central Pump,BPCL,Good for daily use.,4,Tarn Taran,Punjab,31.4514,74.9277
PB1722,Tarn Taran City Fuel,IndianOil,Slightly crowded.,3,Tarn Taran,Punjab,31.4489,74.9255
PB1723,Tarn Taran Highway Stop,HPCL,Spacious forecourt.,5,Tarn Taran,Punjab,31.4505,74.9289
PB1724,Tarn Taran Express Fuel,Reliance,"Good prices, helpful staff.",4,Tarn Taran,Punjab,31.4493,74.9261
PB1725,Tarn Taran Town Pump,IndianOil,Sometimes long queues.,3,Tarn Taran,Punjab,31.4519,74.927
RJ1726,Palace Road Fuel Point,IndianOil,"Quick service, clean forecourt.",5,Jaipur,Rajasthan,26.915,75.7885
RJ1727,Amber Gate Station,Bharat Petroleum,Staff polite but sometimes slow.,4,Jaipur,Rajasthan,26.911,75.784
RJ1728,Sindhi Camp Pumps,HPCL,Long lines at rush hour.,3,Jaipur,Rajasthan,26.909,75.792
RJ1729,Malviya Nagar Fuel Stop,Reliance,"Price ok, pump nozzle hit-and-miss.",3,Jaipur,Rajasthan,26.8895,75.8012
RJ1730,Tonk Road Express,IndianOil,"Good diesel quality, clean.",4,Jaipur,Rajasthan,26.9198,75.806
RJ1731,Sojati Gate Pump,IndianOil,"Always crowded, but fair staff.",3,Jodhpur,Rajasthan,26.238,73.0248
RJ1732,Sardarpura Fuel Hub,Bharat Petroleum,"Quick refills, small shop.",4,Jodhpur,Rajasthan,26.2415,73.023
RJ1733,Nandriya Pump,HPCL,Inconsistent billing once.,2,Jodhpur,Rajasthan,26.235,73.0305
RJ1734,Ratanada Petrol Point,Reliance,Friendly staff; good timings.,5,Jodhpur,Rajasthan,26.249,73.0201
RJ1735,Chopasni Road Station,IndianOil,Needs better lighting at night.,3,Jodhpur,Rajasthan,26.2502,73.035
RJ1736,Kota Bypass Pump,IndianOil,"Fast service, decent snacks.",4,Kota,Rajasthan,25.2155,75.864
RJ1737,Gumanpura Fuel Centre,Bharat Petroleum,Diesel smelled off once.,2,Kota,Rajasthan,25.21,75.8712
RJ1738,Commissariat Road Petrol,HPCL,"Clean, a bit pricey.",3,Kota,Rajasthan,25.2178,75.8585
RJ1739,Bundi Road Pump,Reliance,Good for buses and trucks.,4,Kota,Rajasthan,25.201,75.8609
RJ1740,Sangod Road Fuel Point,IndianOil,"Basic, but reliable.",3,Kota,Rajasthan,25.223,75.882
RJ1741,Fateh Sagar Pump,Bharat Petroleum,"Scenic location, slow service.",3,Udaipur,Rajasthan,24.5865,73.7128
RJ1742,City Palace Fuel Stop,IndianOil,"Crowd-managed well, fair prices.",4,Udaipur,Rajasthan,24.5789,73.7075
RJ1743,Hiran Magri Petrol,HPCL,Busy evenings; friendly.,4,Udaipur,Rajasthan,24.588,73.7302
RJ1744,Udiapol Road Station,Reliance,"Short queues, good diesel.",5,Udaipur,Rajasthan,24.592,73.703
RJ1745,Ranakpur Highway Pump,IndianOil,"Truck-friendly, basic shop.",3,Udaipur,Rajasthan,24.61,73.75
RJ1746,Ana Sagar Pump,Bharat Petroleum,"Neat, but high wait at noon.",3,Ajmer,Rajasthan,26.455,74.638
RJ1747,Adhai Din Ka Jhonpra Station,IndianOil,Clean staff; invoice issue once.,4,Ajmer,Rajasthan,26.4505,74.645
RJ1748,Beawar Road Fuel Point,HPCL,"Decent pricing, slow cashier.",3,Ajmer,Rajasthan,26.442,74.6205
RJ1749,Kishangarh Bypass Pump,Reliance,"Accessible, good lighting.",4,Ajmer,Rajasthan,26.55,74.86
RJ1750,Nasirabad Road Petrol,IndianOil,"Basic amenities, ok fuel.",3,Ajmer,Rajasthan,26.4301,74.6602
RJ1751,Station Road Pump,IndianOil,Fast attendants; clean bays.,5,Bikaner,Rajasthan,28.0235,73.312
RJ1752,Shiv Bari Fuel Hub,Bharat Petroleum,Pump maintenance needed.,2,Bikaner,Rajasthan,28.018,73.3055
RJ1753,Junagarh Circle Petrol,HPCL,"Good pricing, short waits.",4,Bikaner,Rajasthan,28.028,73.318
RJ1754,Napier Road Station,Reliance,"Friendly owner, decent fuel.",4,Bikaner,Rajasthan,28.0155,73.3201
RJ1755,Deshnok Road Pump,IndianOil,Long queues on weekends.,3,Bikaner,Rajasthan,27.995,73.3
RJ1756,Alwar Bypass Pump,IndianOil,"Quick service, fair prices.",4,Alwar,Rajasthan,27.5532,76.626
RJ1757,Rajgarh Road Station,Bharat Petroleum,Tanker delays sometimes.,2,Alwar,Rajasthan,27.548,76.6205
RJ1758,Neelkanth Petrol Point,HPCL,"Clean washrooms, attentive staff.",5,Alwar,Rajasthan,27.559,76.632
RJ1759,Alwar Bus Stand Pump,Reliance,"Busy spot, good diesel.",4,Alwar,Rajasthan,27.5555,76.619
RJ1760,Tijara Road Fuel Hub,IndianOil,"Isolated at night, be careful.",2,Alwar,Rajasthan,27.51,76.67
RJ1761,Sikar Bypass Pump,Bharat Petroleum,Helpful attendants; small shop.,4,Sikar,Rajasthan,27.6098,75.139
RJ1762,Nawalgarh Road Station,IndianOil,"Fair pricing, average service.",3,Sikar,Rajasthan,27.6,75.15
RJ1763,Sikar Bus Stand Fuel,HPCL,Crowded at peak hours.,3,Sikar,Rajasthan,27.615,75.131
RJ1764,Laxmangarh Pump Point,Reliance,Good for two-wheelers.,4,Sikar,Rajasthan,27.587,75.1452
RJ1765,Fatehpur Service Station,IndianOil,"Noisy location, decent fuel.",3,Sikar,Rajasthan,27.629,75.16
RJ1766,Bharatpur Road Pump,IndianOil,Fast service; clean bay.,5,Bharatpur,Rajasthan,27.2165,77.4895
RJ1767,Keoladeo Gate Station,Bharat Petroleum,Small but efficient.,4,Bharatpur,Rajasthan,27.212,77.491
RJ1768,Bikaner Bypass Fuel Point,HPCL,Diesel quality seems off.,2,Bharatpur,Rajasthan,27.225,77.48
RJ1769,Van Vihar Pump,Reliance,Friendly staff; good timings.,4,Bharatpur,Rajasthan,27.22,77.498
RJ1770,Bayana Road Petrol,IndianOil,"Remote location, low prices.",3,Bharatpur,Rajasthan,27.18,77.42
RJ1771,Pali Road Fuel Point,IndianOil,Busy but quick service.,4,Pali,Rajasthan,25.774,73.32
RJ1772,Marwar Junction Pump,Bharat Petroleum,"Cashier rude once, otherwise ok.",2,Pali,Rajasthan,25.76,73.33
RJ1773,Sojat Road Station,HPCL,"Clean station, short queue.",5,Pali,Rajasthan,25.7725,73.315
RJ1774,Raipur Road Petrol,Reliance,"Fair prices, small snacks.",4,Pali,Rajasthan,25.773,73.335
RJ1775,Bali Road Fuel Hub,IndianOil,Diesel delay due to delivery.,3,Pali,Rajasthan,25.7765,73.34
RJ1776,Jhunjhunu Bypass Fuel,IndianOil,"Clean, but very crowded.",3,Jhunjhunu,Rajasthan,28.128,75.399
RJ1777,Khetri Road Pump,Bharat Petroleum,"Helpful staff, fast service.",4,Jhunjhunu,Rajasthan,28.12,75.41
RJ1778,Pilani Station Fuel,HPCL,"Decent, but no card machine.",2,Jhunjhunu,Rajasthan,28.36,75.61
RJ1779,Mandawa Road Petrol,Reliance,"Great location, fair prices.",5,Jhunjhunu,Rajasthan,28.05,75.15
RJ1780,Nawalgarh Road Pump,IndianOil,"Attendants slow, average.",3,Jhunjhunu,Rajasthan,27.85,75.27
RJ1781,Jaisalmer Fort Pump,IndianOil,"Scenic, but long queues.",3,Jaisalmer,Rajasthan,26.9155,70.91
RJ1782,Gadisar Lake Fuel,Bharat Petroleum,Friendly staff; neat place.,5,Jaisalmer,Rajasthan,26.915,70.922
RJ1783,Hanuman Circle Petrol,HPCL,Pricey compared to others.,2,Jaisalmer,Rajasthan,26.913,70.915
RJ1784,Ramdevra Road Pump,Reliance,Good for highway travelers.,4,Jaisalmer,Rajasthan,27.02,71.08
RJ1785,Pokhran Bypass Fuel,IndianOil,"Remote, but reliable fuel.",4,Jaisalmer,Rajasthan,26.92,71.22
RJ1786,Barmer Bypass Pump,Bharat Petroleum,"Neat station, fast refills.",4,Barmer,Rajasthan,25.752,71.389
RJ1787,Shiv Road Fuel,IndianOil,"Crowded, long lines.",2,Barmer,Rajasthan,25.75,71.37
RJ1788,Chohtan Road Petrol,HPCL,Fair pricing; dusty forecourt.,3,Barmer,Rajasthan,25.78,71.4
RJ1789,Dhorimanna Pump,Reliance,Reliable for truckers.,4,Barmer,Rajasthan,25.6,71.42
RJ1790,Balotra Road Fuel,IndianOil,"Helpful staff, clean restrooms.",5,Barmer,Rajasthan,25.83,72.24
RJ1791,Nagaur Bypass Station,IndianOil,"Big forecourt, good service.",4,Nagaur,Rajasthan,27.2,73.73
RJ1792,Merta Road Pump,Bharat Petroleum,Often cash-only.,2,Nagaur,Rajasthan,26.65,74.03
RJ1793,Kuchaman Fuel Stop,HPCL,"Fair, but long queues.",3,Nagaur,Rajasthan,27.15,74.95
RJ1794,Ladnun Road Petrol,Reliance,"Reliable, fair diesel.",4,Nagaur,Rajasthan,27.64,74.38
RJ1795,Jayal Road Pump,IndianOil,Attendants inattentive.,2,Nagaur,Rajasthan,27.22,73.68
RJ1796,Tonk Kota Road Pump,IndianOil,"Decent location, average speed.",3,Tonk,Rajasthan,26.15,75.79
RJ1797,Malpura Fuel Station,Bharat Petroleum,"Nice staff, clean toilets.",4,Tonk,Rajasthan,26.28,75.37
RJ1798,Niwai Petrol Pump,HPCL,"Pricing fair, service slow.",3,Tonk,Rajasthan,26.36,75.92
RJ1799,Deoli Road Fuel,Reliance,Good spot for highway users.,4,Tonk,Rajasthan,25.75,75.38
RJ1800,Uniara Pump Point,IndianOil,Very basic facilities.,2,Tonk,Rajasthan,25.88,75.22
RJ1801,Sawai Madhopur Pump,IndianOil,Great location near park.,5,Sawai Madhopur,Rajasthan,26.02,76.36
RJ1802,Ranthambore Road Station,Bharat Petroleum,Scenic but pricey.,3,Sawai Madhopur,Rajasthan,26.01,76.34
RJ1803,Gangapur Fuel Hub,HPCL,Diesel sometimes mixed.,2,Sawai Madhopur,Rajasthan,26.47,76.72
RJ1804,Khandar Road Pump,Reliance,"Clean, staff very polite.",4,Sawai Madhopur,Rajasthan,25.98,76.37
RJ1805,Chauth Ka Barwara Fuel,IndianOil,Small but fast.,4,Sawai Madhopur,Rajasthan,25.94,76.3
RJ1806,Churu Bypass Pump,Bharat Petroleum,"Long queues, but fuel fine.",3,Churu,Rajasthan,28.3,74.95
RJ1807,Ratangarh Fuel Stop,IndianOil,"Efficient, but dusty.",3,Churu,Rajasthan,28.08,74.62
RJ1808,Taranagar Petrol,HPCL,Staff careless at times.,2,Churu,Rajasthan,28.67,75.03
RJ1809,Sujangarh Fuel Point,Reliance,"Quick, clean, reliable.",5,Churu,Rajasthan,28.15,74.46
RJ1810,Rajgarh Road Pump,IndianOil,"Average service, ok prices.",3,Churu,Rajasthan,28.64,75.04
RJ1811,Dausa Bypass Pump,IndianOil,"Smooth service, fair prices.",4,Dausa,Rajasthan,26.89,76.34
RJ1812,Lalsot Road Station,Bharat Petroleum,"Small, but neat.",3,Dausa,Rajasthan,26.58,76.33
RJ1813,Bandikui Fuel,HPCL,Often runs out of diesel.,2,Dausa,Rajasthan,27.05,76.56
RJ1814,Mahwa Petrol Point,Reliance,"Good location, busy evenings.",4,Dausa,Rajasthan,26.85,76.93
RJ1815,Sikandra Pump,IndianOil,"Staff polite, decent shop.",4,Dausa,Rajasthan,26.93,76.74
RJ1816,Jhalawar Pump,IndianOil,Good diesel quality.,5,Jhalawar,Rajasthan,24.6,76.16
RJ1817,Bhawani Mandi Station,Bharat Petroleum,Attendants rude.,2,Jhalawar,Rajasthan,24.43,75.83
RJ1818,Aklera Road Fuel,HPCL,"Fair pricing, basic amenities.",3,Jhalawar,Rajasthan,24.42,76.57
RJ1819,Gangdhar Pump,Reliance,Reliable for trucks.,4,Jhalawar,Rajasthan,24.16,76.35
RJ1820,Pirawa Fuel Hub,IndianOil,"Small outlet, quick refills.",3,Jhalawar,Rajasthan,24.37,76.28
RJ1821,Baran City Pump,IndianOil,"Great service, clean toilets.",5,Baran,Rajasthan,25.1,76.52
RJ1822,Anta Fuel Point,Bharat Petroleum,"No cards, only cash.",2,Baran,Rajasthan,25.15,76.3
RJ1823,Atru Road Station,HPCL,"Staff friendly, average speed.",3,Baran,Rajasthan,25.18,76.55
RJ1824,Mangrol Pump,Reliance,Well-maintained outlet.,4,Baran,Rajasthan,25.2,76.72
RJ1825,Kishanganj Petrol,IndianOil,Far but trustworthy.,3,Baran,Rajasthan,24.98,76.76
,,,,,,,,
SK1826,Gangtok Fuel Point,IndianOil,"“Quick service, clean toilets.”",5,Gangtok,Sikkim,27.3314,88.6138
SK1827,MG Marg Petrol Hub,BharatPetro,“Too crowded during peak hours.”,3,Gangtok,Sikkim,27.3279,88.6122
SK1828,Deorali Service,HP,"“Attendant was rude, slow filling.”",2,Gangtok,Sikkim,27.3166,88.6045
SK1829,Ranipool Energy,IndianOil,"“Good fuel quality, decent parking.”",4,Gangtok,Sikkim,27.3076,88.601
SK1830,Tadong Pump,Reliance,"“Best service in town, digital payments accepted.”",5,Gangtok,Sikkim,27.3145,88.6101
SK1831,Namchi Highway Fuel,BharatPetro,"“Nice location, but long queues.”",3,Namchi,Sikkim,27.1656,88.3652
SK1832,Central Namchi Pump,IndianOil,"“Friendly staff, quick refuel.”",5,Namchi,Sikkim,27.1632,88.3638
SK1833,South Sikkim Service,HP,"“Fuel seemed diluted, bike struggled after refill.”",1,Namchi,Sikkim,27.1614,88.368
SK1834,Namchi Valley Fuel,Reliance,"“Neat setup, card payments work fine.”",4,Namchi,Sikkim,27.159,88.3705
SK1835,Manpur Side Pump,IndianOil,"“Small but reliable, staff are cooperative.”",4,Namchi,Sikkim,27.1702,88.362
SK1836,Gyalshing Town Fuel,IndianOil,"“Only pump nearby, but service is average.”",3,Gyalshing,Sikkim,27.2906,88.2575
SK1837,West Sikkim Pump,HP,“Staff overcharge for air and water.”,2,Gyalshing,Sikkim,27.295,88.2589
SK1838,Rabdentse Fuel Point,BharatPetro,"“Great view from here, good service too.”",4,Gyalshing,Sikkim,27.3022,88.251
SK1839,Central Gyalshing Hub,Reliance,"“Fast fueling, clean environment.”",5,Gyalshing,Sikkim,27.2891,88.26
SK1840,Pelling Side Pump,IndianOil,"“Takes time, but fuel quality is fine.”",3,Gyalshing,Sikkim,27.3082,88.2455
SK1841,Mangan Fuel Center,BharatPetro,"“Nicely maintained, good staff.”",5,Mangan,Sikkim,27.5174,88.594
SK1842,North Sikkim Pump,IndianOil,"“Not enough staff, waiting time high.”",2,Mangan,Sikkim,27.5201,88.5962
SK1843,Dzongu Valley Fuel,HP,"“Good pump, but toilets not working.”",3,Mangan,Sikkim,27.5305,88.6021
SK1844,Chungthang Service,Reliance,“Excellent service despite tough terrain.”,4,Mangan,Sikkim,27.6172,88.6365
SK1845,Kabi Fuel Point,IndianOil,"“Poorly lit at night, but fuel is fine.”",3,Mangan,Sikkim,27.588,88.61
SK1846,Pakyong Central Pump,BharatPetro,"“Best in town, well-organized.”",5,Pakyong,Sikkim,27.1821,88.59
SK1847,Pakyong Highway Fuel,HP,"“Staff lazy, took forever to fill tank.”",2,Pakyong,Sikkim,27.1839,88.5945
SK1848,Rorathang Fuel Point,IndianOil,"“Nice service, accepts UPI.”",4,Pakyong,Sikkim,27.1955,88.6032
SK1849,Pakyong Market Pump,Reliance,"“Overpriced, not happy.”",1,Pakyong,Sikkim,27.1866,88.5975
SK1850,East Sikkim Energy,IndianOil,"“Conveniently located, smooth fueling.”",4,Pakyong,Sikkim,27.18,88.588
SK1851,Soreng Highway Fuel,BharatPetro,"“Quick and efficient, no issues.”",5,Soreng,Sikkim,27.2001,88.2012
SK1852,Central Soreng Pump,IndianOil,"“Fuel is okay, but facilities are bad.”",2,Soreng,Sikkim,27.2019,88.1999
SK1853,Soreng Bazaar Fuel,HP,"“Great little pump, well managed.”",4,Soreng,Sikkim,27.205,88.205
SK1854,West Soreng Service,Reliance,"“Good service, but cash-only sometimes.”",3,Soreng,Sikkim,27.1988,88.2032
SK1855,Soreng Valley Pump,IndianOil,"“Bad experience, machine was faulty.”",1,Soreng,Sikkim,27.207,88.2075
TN1866,Marina Road Fuel Stop,IndianOil,"Quick service, clean restroom.",5,Chennai,Tamil Nadu,13.08321,80.27112
TN1867,Lighthouse Petrol Point,HPCL,Slight wait during peak; attendants polite.,4,Chennai,Tamil Nadu,13.07985,80.26843
TN1868,Anna Nagar Fuel Hub,Bharat Petroleum,"Price a tad high, but fast.",4,Chennai,Tamil Nadu,13.0629,80.2107
TN1869,Velachery Rapid Pump,Reliance,Friendly staff but fuel pump faulty once.,3,Chennai,Tamil Nadu,13.02344,80.2129
TN1870,T-Nagar Express Fill,Nayara,"Clean, but long queue on weekends.",4,Chennai,Tamil Nadu,13.0415,80.2432
TN1871,Racecourse Road Station,IndianOil,"Fair prices, good air & water.",4,Coimbatore,Tamil Nadu,11.0192,76.9575
TN1872,Avinashi Road Petrol,HPCL,"Pump slick, but billing took time.",3,Coimbatore,Tamil Nadu,11.0048,76.9702
TN1873,Gandhipuram Fuel Corner,Bharat Petroleum,Helpful attendants; fast refill.,5,Coimbatore,Tamil Nadu,11.0151,76.954
TN1874,Peelamedu QuickFill,Reliance,"Small shop, good for small stops.",4,Coimbatore,Tamil Nadu,11.0236,76.9783
TN1875,Ukkadam Road Pump,Essar,Fuel quality ok; dusty surroundings.,3,Coimbatore,Tamil Nadu,11.0109,76.9418
TN1876,Madurai East Pump,IndianOil,"Clean, safe at night.",5,Madurai,Tamil Nadu,9.9282,78.1209
TN1877,Periyar Salai Station,Bharat Petroleum,Staff rushed; good pricing.,4,Madurai,Tamil Nadu,9.9258,78.1103
TN1878,Anna Salai Fuel Plaza,HPCL,"Short queue, efficient.",4,Madurai,Tamil Nadu,9.9154,78.125
TN1879,Simmakkal Petrol Hub,Nayara,"Overpriced snacks, fuel fine.",3,Madurai,Tamil Nadu,9.9321,78.1157
TN1880,Mattuthavani Express Pump,Reliance,Busy spot near bus stand; ok service.,3,Madurai,Tamil Nadu,9.949,78.1153
TN1881,Trichy Central Pump,IndianOil,"Accurate billing, cheerful staff.",5,Tiruchirappalli,Tamil Nadu,10.7928,78.7059
TN1882,Srirangam Road Fuel,Bharat Petroleum,Small but neat; limited pumps.,4,Tiruchirappalli,Tamil Nadu,10.8332,78.6975
